,Release Date,Year,Movie Title, Budget , Domestic Gross , Worldwide Gross ,Wiki,Unnamed: 0,variable,Actor
469,7/25/2003,2003,Lara Croft: Tomb Raider: The Cradle of Life,"  $90,000,000 ","  $65,653,758 ","  $157,092,943 ",<WikipediaPage 'Lara Croft: Tomb Raider'>,5,0,"['Angelina Jolie', 'Jon Voight', 'Iain Glen', 'Noah Taylor', 'Daniel Craig']"
470,1/29/2015,2015,Kingsman: The Secret Service,"  $94,000,000 ","  $128,261,724 ","  $404,561,724 ",<WikipediaPage 'Kingsman: The Secret Service'>,364,60,"['Colin Firth', 'Samuel L. Jackson', 'Mark Strong', 'Taron Egerton', 'Michael Caine']"
471,12/19/2001,2001,The Lord of the Rings: The Fellowship of the Ring,"  $93,000,000 ","  $315,544,750 ","  $891,216,824 ",<WikipediaPage 'The Lord of the Rings: The Fellowship of the Ring'>,370,61,"['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen', 'Sean Astin', 'Cate Blanchett', 'John Rhys-Davies', 'Billy Boyd', 'Dominic Monaghan', 'Orlando Bloom', 'Christopher Lee', 'Hugo Weaving', 'Sean Bean', 'Ian Holm', 'Andy Serkis']"
472,8/5/2011,2011,Rise of the Planet of the Apes,"  $93,000,000 ","  $176,760,185 ","  $470,986,200 ",<WikipediaPage 'Rise of the Planet of the Apes'>,382,63,"['Andy Serkis', 'James Franco', 'Freida Pinto', 'John Lithgow', 'Brian Cox', 'Tom Felton', 'David Oyelowo']"
473,2/14/2008,2008,The Spiderwick Chronicles,"  $92,500,000 ","  $71,195,053 ","  $162,839,667 ",<WikipediaPage 'The Spiderwick Chronicles'>,388,64,keyerror
474,2/6/2013,2013,A Good Day to Die Hard,"  $92,000,000 ","  $67,349,198 ","  $304,249,198 ",<WikipediaPage 'A Good Day to Die Hard'>,400,66,"['Bruce Willis', 'Jai Courtney', 'Sebastian Koch', 'Yulia Snigir', 'Cole Hauser', 'Amaury Nolasco', 'Sergei Kolesnikov']"
475,4/9/2004,2004,The Alamo,"  $92,000,000 ","  $22,406,362 ","  $23,911,362 ",<WikipediaPage 'Battle of the Alamo'>,406,67,keyerror
476,12/22/1995,1995,Cutthroat Island,"  $92,000,000 ","  $10,017,322 ","  $18,517,322 ",<WikipediaPage 'Cutthroat Island'>,412,68,"['Geena Davis', 'Matthew Modine', 'Frank Langella', 'Maury Chaykin', 'Patrick Malahide', 'Stan Shaw']"
477,12/19/2013,2013,The Secret Life of Walter Mitty,"  $91,000,000 ","  $58,236,838 ","  $187,861,183 ",<WikipediaPage 'The Secret Life of Walter Mitty'>,418,69,keyerror
478,12/20/2017,2017,Jumanji: Welcome to the Jungle,"  $90,000,000 ","  $404,508,916 ","  $961,613,199 ",<WikipediaPage 'Jumanji: Welcome to the Jungle'>,424,70,"['Dwayne Johnson', 'Jack Black', 'Kevin Hart', 'Karen Gillan', 'Nick Jonas', 'Bobby Cannavale']"
479,8/3/2001,2001,Rush Hour 2,"  $90,000,000 ","  $226,164,286 ","  $347,425,832 ",<WikipediaPage 'Rush Hour 2'>,442,73,"['Jackie Chan', 'Chris Tucker', 'John Lone', 'Alan King', 'Roselyn Sánchez', 'Harris Yulin', 'Zhang Ziyi']"
480,12/25/2009,2009,Sherlock Holmes,"  $90,000,000 ","  $209,028,679 ","  $498,438,212 ",<WikipediaPage 'Sherlock Holmes'>,448,74,keyerror
481,7/1/2009,2009,Ice Age: Dawn of the Dinosaurs,"  $90,000,000 ","  $196,573,705 ","  $886,686,817 ",<WikipediaPage 'Ice Age: Dawn of the Dinosaurs'>,460,76,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Queen Latifah', 'Simon Pegg', 'Seann William Scott', 'Josh Peck']"
482,12/12/2018,2018,Spider-Man: Into The Spider-Verse 3D,"  $90,000,000 ","  $190,173,195 ","  $375,654,619 ",<WikipediaPage 'Spider-Man: Into the Spider-Verse'>,466,77,"['Shameik Moore', 'Jake Johnson', 'Hailee Steinfeld', 'Mahershala Ali', 'Brian Tyree Henry', 'Lily Tomlin', 'Luna Lauren Velez', 'John Mulaney', 'Kimiko Glenn', 'Nicolas Cage', 'Liev Schreiber']"
483,7/21/2000,2000,What Lies Beneath,"  $90,000,000 ","  $155,464,351 ","  $288,693,989 ",<WikipediaPage 'What Lies Beneath'>,472,78,"['Harrison Ford', 'Michelle Pfeiffer', 'Diana Scarwid']"
484,2/13/2020,2020,Sonic The Hedgehog,"  $90,000,000 ","  $146,066,470 ","  $304,962,094 ",<WikipediaPage 'Sonic the Hedgehog'>,478,79,keyerror
485,7/24/2019,2019,Once Upon a Time…in Hollywood,"  $90,000,000 ","  $142,502,728 ","  $377,562,039 ",<WikipediaPage 'Once Upon a Time in Hollywood'>,490,81,"['Leonardo DiCaprio', 'Brad Pitt', 'Margot Robbie', 'Emile Hirsch', 'Margaret Qualley', 'Timothy Olyphant', 'Austin Butler', 'Dakota Fanning', 'Bruce Dern', 'Al Pacino']"
486,10/6/2006,2006,The Departed,"  $90,000,000 ","  $132,384,315 ","  $289,660,619 ",<WikipediaPage 'The Departed'>,496,82,"['Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson', 'Mark Wahlberg', 'Martin Sheen', 'Ray Winstone', 'Vera Farmiga', 'Alec Baldwin']"
487,12/20/2011,2011,The Girl with the Dragon Tattoo,"  $90,000,000 ","  $102,515,793 ","  $239,373,970 ",<WikipediaPage 'The Girl with the Dragon Tattoo (2011 film)'>,520,86,"['Rooney Mara', 'Daniel Craig', 'Christopher Plummer', 'Stellan Skarsgård', 'Steven Berkoff', 'Robin Wright', 'Yorick van Wageningen', 'Joely Richardson']"
488,6/6/2008,2008,You Don t Mess With the Zohan,"  $90,000,000 ","  $100,018,837 ","  $202,910,991 ",<WikipediaPage 'You Don't Mess with the Zohan'>,532,88,"['John Turturro', 'Emmanuelle Chriqui', 'Nick Swardson', 'Lainie Kazan', 'Rob Schneider']"
489,5/19/1995,1995,Die Hard: With a Vengeance,"  $90,000,000 ","  $100,012,499 ","  $366,101,666 ",<WikipediaPage 'Die Hard with a Vengeance'>,538,89,"['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson', 'Graham Greene', 'Colleen Camp', 'Larry Bryggman', 'Sam Phillips']"
490,9/12/2016,2016,The Magnificent Seven,"  $90,000,000 ","  $93,432,655 ","  $162,136,124 ",<WikipediaPage 'The Magnificent Seven'>,544,90,"['Yul Brynner', 'Eli Wallach', 'Steve McQueen', 'Charles Bronson', 'Robert Vaughn', 'Horst Buchholz']"
491,12/18/2015,2015,Alvin and the Chipmunks: The Road Chip,"  $90,000,000 ","  $85,886,987 ","  $249,517,956 ",<WikipediaPage 'Alvin and the Chipmunks: The Road Chip'>,550,91,"['Jason Lee', 'Tony Hale', 'Kimberly Williams-Paisley', 'Bella Thorne', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney', 'Kaley Cuoco', 'Anna Faris', 'Christina Applegate']"
492,6/8/2001,2001,Atlantis: The Lost Empire,"  $90,000,000 ","  $84,052,762 ","  $186,049,020 ",<WikipediaPage 'Atlantis: The Lost Empire'>,556,92,"['Michael J. Fox', 'James Garner', 'Cree Summer', 'Don Novello', 'Phil Morris', 'Claudia Christian', 'Jacqueline Obradors', 'Florence Stanley', 'David Ogden Stiers', 'John Mahoney', 'Jim Varney', 'Corey Burton', 'Leonard Nimoy']"
493,7/16/2015,2015,Pixels,"  $90,000,000 ","  $78,765,986 ","  $244,041,804 ",<WikipediaPage 'Pixel'>,568,94,error
494,6/29/2001,2001,Artificial Intelligence: AI,"  $90,000,000 ","  $78,616,689 ","  $235,900,000 ",<WikipediaPage 'Artificial intelligence'>,574,95,error
495,11/26/2003,2003,The Haunted Mansion,"  $90,000,000 ","  $75,817,994 ","  $155,750,628 ",<WikipediaPage 'The Haunted Mansion'>,580,96,keyerror
496,8/4/2000,2000,Hollow Man,"  $90,000,000 ","  $73,209,340 ","  $191,200,000 ",<WikipediaPage 'Hollow Man'>,586,97,"['Elisabeth Shue', 'Kevin Bacon', 'Josh Brolin', 'Kim Dickens', 'Greg Grunberg', 'Joey Slotnick', 'William Devane']"
497,4/22/2005,2005,The Interpreter,"  $90,000,000 ","  $72,708,161 ","  $162,753,837 ",<WikipediaPage 'The Interpreter'>,592,98,"['Nicole Kidman', 'Sean Penn', 'Catherine Keener']"
498,8/7/2013,2013,Percy Jackson: Sea of Monsters,"  $90,000,000 ","  $68,559,554 ","  $200,859,554 ",<WikipediaPage 'Percy Jackson: Sea of Monsters'>,598,99,"['Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Jake Abel', 'Douglas Smith', 'Stanley Tucci']"
499,5/27/2016,2016,Now You See Me 2,"  $90,000,000 ","  $65,075,540 ","  $328,325,007 ",<WikipediaPage 'Now You See Me 2'>,11,1,"['Jesse Eisenberg', 'Mark Ruffalo', 'Woody Harrelson', 'Dave Franco', 'Daniel Radcliffe', 'Lizzy Caplan', 'Jay Chou', 'Sanaa Lathan', 'Michael Caine', 'Morgan Freeman']"
500,11/21/2001,2001,Spy Game,"  $90,000,000 ","  $62,362,560 ","  $143,049,560 ",<WikipediaPage 'Spy Game'>,17,2,"['Robert Redford', 'Brad Pitt', 'Catherine McCormack', 'Stephen Dillane', 'Larry Bryggman']"
501,3/10/2000,2000,Mission to Mars,"  $90,000,000 ","  $60,874,615 ","  $106,000,000 ",<WikipediaPage 'Mission to Mars'>,29,4,"['Gary Sinise', 'Don Cheadle', 'Connie Nielsen', ""Jerry O'Connell"", 'Kim Delaney', 'Tim Robbins']"
502,3/6/2018,2018,Tomb Raider,"  $90,000,000 ","  $58,250,803 ","  $273,477,501 ",<WikipediaPage 'Tomb Raider'>,35,5,keyerror
503,4/25/1997,1997,Volcano,"  $90,000,000 ","  $47,546,796 ","  $120,100,000 ",<WikipediaPage 'Volcano'>,53,8,error
504,3/26/1997,1997,The Devil s Own,"  $90,000,000 ","  $42,885,593 ","  $140,900,000 ",<WikipediaPage 'The Devil's Own'>,59,9,"['Harrison Ford', 'Brad Pitt', 'Margaret Colin', 'Rubén Blades', 'Treat Williams', 'George Hearn']"
505,7/19/2002,2002,K-19: The Widowmaker,"  $90,000,000 ","  $35,168,966 ","  $65,716,126 ",<WikipediaPage 'K-19: The Widowmaker'>,65,10,"['Harrison Ford', 'Liam Neeson', 'Peter Sarsgaard']"
506,8/19/2011,2011,Conan the Barbarian,"  $90,000,000 ","  $21,295,021 ","  $63,356,133 ",<WikipediaPage 'Conan the Barbarian'>,71,11,keyerror
507,10/21/2011,2011,The Three Musketeers,"  $90,000,000 ","  $20,377,913 ","  $139,877,913 ",<WikipediaPage 'The Three Musketeers'>,77,12,keyerror
508,4/21/2017,2017,The Promise,"  $90,000,000 ","  $8,224,288 ","  $10,551,417 ",<WikipediaPage 'Promise'>,83,13,error
509,11/24/2010,2010,The Nutcracker in 3D,"  $90,000,000 ","  $195,459 ","  $20,466,016 ",<WikipediaPage 'The Nutcracker in 3D'>,89,14,"['Elle Fanning', 'Nathan Lane', 'Frances de la Tour', 'John Turturro', 'Richard E. Grant', 'Julia Vysotskaya']"
510,5/14/2021,2021,Army of the Dead,"  $90,000,000 ",  $0 ,  $0 ,<WikipediaPage 'Army of the Dead'>,101,16,"['Dave Bautista', 'Ella Purnell', 'Omari Hardwick', 'Ana de la Reguera', 'Theo Rossi', 'Matthias Schweighöfer', 'Nora Arnezeder', 'Hiroyuki Sanada', 'Tig Notaro', 'Raúl Castillo', 'Huma Qureshi', 'Garret Dillahunt']"
511,6/3/2005,2005,Cinderella Man,"  $88,000,000 ","  $61,649,911 ","  $105,021,488 ",<WikipediaPage 'Cinderella Man'>,113,18,"['Russell Crowe', 'Renée Zellweger', 'Paul Giamatti', 'Craig Bierko', 'Bruce McGill', 'Paddy Considine']"
512,9/11/2018,2018,The Predator,"  $88,000,000 ","  $51,024,708 ","  $159,487,563 ",<WikipediaPage 'The Predator (film)'>,119,19,"['Boyd Holbrook', 'Trevante Rhodes', 'Jacob Tremblay', 'Keegan-Michael Key', 'Olivia Munn', 'Thomas Jane', 'Alfie Allen', 'Sterling K. Brown']"
513,2/9/2001,2001,Hannibal,"  $87,000,000 ","  $165,092,266 ","  $350,100,280 ",<WikipediaPage 'Hannibal'>,131,21,keyerror
514,12/22/2000,2000,Cast Away,"  $85,000,000 ","  $233,632,142 ","  $427,230,516 ",<WikipediaPage 'Cast Away'>,143,23,"['Helen Hunt', 'Nick Searcy']"
515,7/23/2004,2004,The Bourne Supremacy,"  $85,000,000 ","  $176,087,450 ","  $311,001,124 ",<WikipediaPage 'The Bourne Supremacy (film)'>,161,26,"['Matt Damon', 'Franka Potente', 'Brian Cox', 'Julia Stiles', 'Karl Urban', 'Gabriel Mann', 'Joan Allen']"
516,3/14/2008,2008,Horton Hears a Who,"  $85,000,000 ","  $154,529,439 ","  $299,477,886 ",<WikipediaPage 'Horton Hears a Who!'>,179,29,keyerror
517,9/27/2012,2012,Hotel Transylvania,"  $85,000,000 ","  $148,313,048 ","  $378,659,142 ",<WikipediaPage 'Hotel Transylvania'>,191,31,keyerror
518,2/8/2012,2012,Safe House,"  $85,000,000 ","  $126,181,630 ","  $207,884,401 ",<WikipediaPage 'Safe house'>,209,34,error
519,7/20/2007,2007,I Now Pronounce You Chuck and Larry,"  $85,000,000 ","  $119,725,280 ","  $185,708,462 ",<WikipediaPage 'I Now Pronounce You Chuck & Larry'>,215,35,"['Kevin James', 'Jessica Biel', 'Ving Rhames', 'Steve Buscemi', 'Dan Aykroyd']"
520,6/8/2007,2007,Ocean s Thirteen,"  $85,000,000 ","  $117,144,465 ","  $311,744,465 ",<WikipediaPage 'Ocean's Thirteen'>,221,36,"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Andy García', 'Don Cheadle', 'Bernie Mac', 'Ellen Barkin', 'Al Pacino', 'Casey Affleck', 'Scott Caan', 'Eddie Jemison', 'Shaobo Qin', 'Carl Reiner', 'Elliott Gould']"
521,11/20/1998,1998,Enemy of the State,"  $85,000,000 ","  $111,549,836 ","  $250,649,836 ",<WikipediaPage 'Enemy of the State (film)'>,233,38,"['Will Smith', 'Gene Hackman', 'Jon Voight', 'Regina King', 'Loren Dean', 'Jake Busey', 'Scott Caan', 'Barry Pepper', 'Gabriel Byrne']"
522,11/4/2011,2011,Tower Heist,"  $85,000,000 ","  $78,046,570 ","  $150,422,946 ",<WikipediaPage 'Tower Heist'>,245,40,"['Ben Stiller', 'Casey Affleck', 'Alan Alda', 'Matthew Broderick', 'Judd Hirsch', 'Téa Leoni', 'Michael Peña', 'Gabourey Sidibe']"
523,3/15/2012,2012,Mirror Mirror,"  $85,000,000 ","  $64,935,167 ","  $173,613,482 ",<WikipediaPage 'Mirror Mirror (film)'>,257,42,"['Julia Roberts', 'Lily Collins', 'Armie Hammer', 'Nathan Lane', 'Mare Winningham', 'Michael Lerner', 'Sean Bean']"
524,12/8/2006,2006,The Holiday,"  $85,000,000 ","  $63,280,000 ","  $205,190,324 ",<WikipediaPage 'The Holiday'>,263,43,"['Cameron Diaz', 'Kate Winslet', 'Jude Law', 'Jack Black', 'Eli Wallach', 'Edward Burns', 'Rufus Sewell']"
525,6/15/2006,2006,The Fast and the Furious: Tokyo Drift,"  $85,000,000 ","  $62,615,510 ","  $157,794,205 ",<WikipediaPage 'The Fast and the Furious: Tokyo Drift'>,269,44,"['Lucas Black', 'Bow Wow', 'Nathalie Kelley', 'Sung Kang', 'Brian Tee']"
526,12/9/2005,2005,Memoirs of a Geisha,"  $85,000,000 ","  $57,010,853 ","  $161,510,853 ",<WikipediaPage 'Memoirs of a Geisha (film)'>,275,45,"['Zhang Ziyi', 'Ken Watanabe', 'Michelle Yeoh', 'Kōji Yakusho', 'Youki Kudoh', 'Kaori Momoi', 'Gong Li']"
527,3/16/2001,2001,Enemy at the Gates,"  $85,000,000 ","  $51,396,781 ","  $96,971,293 ",<WikipediaPage 'Enemy at the Gates'>,281,46,"['Joseph Fiennes', 'Jude Law', 'Rachel Weisz', 'Bob Hoskins', 'Ed Harris']"
528,6/18/1993,1993,Last Action Hero,"  $85,000,000 ","  $50,016,394 ","  $137,298,489 ",<WikipediaPage 'Last Action Hero'>,287,47,"['Arnold Schwarzenegger', 'F. Murray Abraham', 'Art Carney', 'Charles Dance', 'Frank McRae', 'Tom Noonan', 'Robert Prosky', 'Anthony Quinn', 'Mercedes Ruehl', ""Austin O'Brien""]"
529,11/11/2011,2011,Arthur Christmas,"  $85,000,000 ","  $46,462,469 ","  $148,947,564 ",<WikipediaPage 'Arthur Christmas'>,299,49,"['James McAvoy', 'Hugh Laurie', 'Bill Nighy', 'Jim Broadbent', 'Imelda Staunton', 'Ashley Jensen']"
530,1/19/2017,2017,xXx: Return of Xander Cage,"  $85,000,000 ","  $44,898,413 ","  $345,033,359 ",<WikipediaPage 'XXX: Return of Xander Cage'>,305,50,"['Donnie Yen', 'Deepika Padukone', 'Kris Wu', 'Ruby Rose', 'Tony Jaa', 'Nina Dobrev', 'Toni Collette', 'Samuel L. Jackson']"
531,11/13/1998,1998,Meet Joe Black,"  $85,000,000 ","  $44,650,003 ","  $44,650,003 ",<WikipediaPage 'Meet Joe Black'>,311,51,"['Brad Pitt', 'Anthony Hopkins', 'Claire Forlani', 'Jake Weber', 'Marcia Gay Harden', 'Jeffrey Tambor']"
532,7/30/2010,2010,Cats & Dogs: The Revenge of Kitty Galore,"  $85,000,000 ","  $43,585,753 ","  $113,026,383 ",<WikipediaPage 'Cats & Dogs: The Revenge of Kitty Galore'>,317,52,"['Christina Applegate', 'Michael Clarke Duncan', 'Neil Patrick Harris', 'Sean Hayes', 'James Marsden', 'Bette Midler', 'Nick Nolte', 'Joe Pantoliano', 'Katt Williams', ""Chris O'Donnell"", 'Jack McBrayer', 'Roger Moore', 'Fred Armisen', 'Paul Rodriguez']"
533,2/8/2002,2002,Collateral Damage,"  $85,000,000 ","  $40,048,332 ","  $78,353,508 ",<WikipediaPage 'Collateral damage'>,323,53,error
534,3/15/2002,2002,Showtime,"  $85,000,000 ","  $37,948,765 ","  $78,948,765 ",<WikipediaPage 'Showtime (TV network)'>,329,54,keyerror
535,3/2/2007,2007,Zodiac,"  $85,000,000 ","  $33,080,084 ","  $83,080,084 ",<WikipediaPage 'Zodiac'>,341,56,error
536,8/13/2010,2010,Scott Pilgrim vs. The World,"  $85,000,000 ","  $32,841,100 ","  $49,286,548 ",<WikipediaPage 'Scott Pilgrim vs. the World'>,347,57,"['Michael Cera', 'Mary Elizabeth Winstead', 'Kieran Culkin', 'Chris Evans', 'Anna Kendrick', 'Alison Pill', 'Brandon Routh', 'Jason Schwartzman']"
537,3/28/2003,2003,The Core,"  $85,000,000 ","  $31,111,260 ","  $74,120,792 ",<WikipediaPage 'The Core'>,353,58,"['Aaron Eckhart', 'Hilary Swank', 'Delroy Lindo', 'Stanley Tucci', 'DJ Qualls', 'Richard Jenkins', 'Tchéky Karyo', 'Bruce Greenwood', 'Alfre Woodard']"
538,5/9/1997,1997,Father s Day,"  $85,000,000 ","  $28,681,080 ","  $35,681,080 ",<WikipediaPage 'Father's Day'>,359,59,keyerror
539,12/11/2017,2017,The Greatest Showman,"  $84,000,000 ","  $174,340,174 ","  $435,627,917 ",<WikipediaPage 'The Greatest Showman'>,365,60,"['Hugh Jackman', 'Zac Efron', 'Michelle Williams', 'Rebecca Ferguson', 'Zendaya']"
540,6/14/2002,2002,Scooby-Doo,"  $84,000,000 ","  $153,294,164 ","  $276,294,164 ",<WikipediaPage 'Scooby-Doo'>,371,61,keyerror
541,7/28/2000,2000,Nutty Professor II: The Klumps,"  $84,000,000 ","  $123,307,945 ","  $166,307,945 ",<WikipediaPage 'Nutty Professor II: The Klumps'>,377,62,"['Eddie Murphy', 'Janet Jackson', 'Larry Miller']"
542,12/15/2006,2006,Charlotte\ s Web,"  $82,500,000 ","  $82,985,708 ","  $143,985,708 ",<WikipediaPage 'Charlotte's Web'>,395,65,keyerror
543,7/11/2008,2008,Hellboy II: The Golden Army,"  $82,500,000 ","  $75,986,503 ","  $160,388,063 ",<WikipediaPage 'Hellboy II: The Golden Army'>,407,67,"['Ron Perlman', 'Selma Blair', 'Doug Jones', 'Jeffrey Tambor', 'John Hurt']"
544,5/27/2005,2005,The Longest Yard,"  $82,000,000 ","  $158,119,460 ","  $191,558,505 ",<WikipediaPage 'The Longest Yard (2005 film)'>,413,68,"['Adam Sandler', 'Chris Rock', 'James Cromwell', 'Nelly', 'William Fichtner', 'Burt Reynolds']"
545,2/5/2020,2020,Birds of Prey (And the Fantabulous Emancipation…,"  $82,000,000 ","  $84,158,461 ","  $201,852,140 ",<WikipediaPage 'Birds of Prey (2020 film)'>,425,70,"['Mary Elizabeth Winstead', 'Jurnee Smollett-Bell', 'Rosie Perez', 'Chris Messina', 'Ella Jay Basco', 'Ali Wong', 'Ewan McGregor']"
546,7/1/2021,2021,The Boss Baby: Family Business,"  $82,000,000 ","  $44,641,675 ","  $47,612,675 ",<WikipediaPage 'The Boss Baby: Family Business'>,431,71,"['Alec Baldwin', 'James Marsden', 'Amy Sedaris', 'Jeff Goldblum', 'Eva Longoria', 'Jimmy Kimmel', 'Lisa Kudrow']"
547,11/17/2000,2000,The 6th Day,"  $82,000,000 ","  $34,543,701 ","  $96,024,898 ",<WikipediaPage 'The 6th Day'>,437,72,"['Michael Rapaport', 'Tony Goldwyn', 'Michael Rooker', 'Sarah Wynter', 'Robert Duvall']"
548,5/23/2003,2003,Bruce Almighty,"  $81,000,000 ","  $242,704,995 ","  $484,468,608 ",<WikipediaPage 'Bruce Almighty'>,443,73,"['Jim Carrey', 'Morgan Freeman', 'Jennifer Aniston', 'Philip Baker Hall']"
549,3/8/2012,2012,The Hunger Games,"  $80,000,000 ","  $408,010,692 ","  $677,923,379 ",<WikipediaPage 'The Hunger Games'>,449,74,keyerror
550,5/26/2011,2011,The Hangover Part II,"  $80,000,000 ","  $254,464,305 ","  $586,764,305 ",<WikipediaPage 'The Hangover Part II'>,455,75,"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Ken Jeong', 'Jeffrey Tambor', 'Justin Bartha', 'Paul Giamatti']"
551,5/21/1996,1996,Mission: Impossible,"  $80,000,000 ","  $180,981,886 ","  $457,697,994 ",<WikipediaPage 'Mission: Impossible'>,461,76,keyerror
552,2/2/2017,2017,The Lego Batman Movie,"  $80,000,000 ","  $175,750,384 ","  $310,570,560 ",<WikipediaPage 'The Lego Batman Movie'>,467,77,"['Will Arnett', 'Zach Galifianakis', 'Michael Cera', 'Rosario Dawson', 'Ralph Fiennes']"
553,5/24/2019,2019,The Secret Life of Pets 2,"  $80,000,000 ","  $158,874,395 ","  $446,275,086 ",<WikipediaPage 'The Secret Life of Pets 2'>,485,80,"['Patton Oswalt', 'Kevin Hart', 'Eric Stonestreet', 'Jenny Slate', 'Tiffany Haddish', 'Lake Bell', 'Nick Kroll', 'Dana Carvey', 'Ellie Kemper', 'Chris Renaud', 'Hannibal Buress', 'Bobby Moynihan', 'Harrison Ford']"
554,6/21/2002,2002,Lilo & Stitch,"  $80,000,000 ","  $145,771,527 ","  $245,800,000 ",<WikipediaPage 'Lilo & Stitch'>,503,83,"['Daveigh Chase', 'Tia Carrere', 'Ving Rhames', 'David Ogden Stiers', 'Kevin McDonald', 'Jason Scott Lee', 'Zoe Caldwell', 'Kevin Michael Richardson']"
555,5/8/1998,1998,Deep Impact,"  $80,000,000 ","  $140,464,664 ","  $349,464,664 ",<WikipediaPage 'Deep Impact (film)'>,509,84,"['Robert Duvall', 'Téa Leoni', 'Elijah Wood', 'Vanessa Redgrave', 'Maximilian Schell', 'Morgan Freeman']"
556,12/14/2011,2011,Alvin and the Chipmunks: Chipwrecked,"  $80,000,000 ","  $133,107,389 ","  $349,088,523 ",<WikipediaPage 'Alvin and the Chipmunks: Chipwrecked'>,521,86,"['Jason Lee', 'David Cross', 'Jenny Slate', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney', 'Christina Applegate', 'Anna Faris', 'Amy Poehler', 'Alan Tudyk']"
557,6/20/2008,2008,Get Smart,"  $80,000,000 ","  $130,319,208 ","  $226,739,416 ",<WikipediaPage 'Get Smart'>,527,87,"['Don Adams', 'Barbara Feldon', 'Edward Platt']"
558,3/11/2005,2005,Robots,"  $80,000,000 ","  $128,200,012 ","  $260,636,271 ",<WikipediaPage 'Robot'>,533,88,keyerror
559,12/12/2003,2003,Something s Gotta Give,"  $80,000,000 ","  $124,685,242 ","  $266,685,242 ",<WikipediaPage 'Something's Gotta Give (film)'>,545,90,"['Jack Nicholson', 'Diane Keaton', 'Keanu Reeves', 'Frances McDormand', 'Amanda Peet', 'Jon Favreau']"
560,11/26/2008,2008,Four Christmases,"  $80,000,000 ","  $120,146,040 ","  $168,311,558 ",<WikipediaPage 'Four Christmases'>,551,91,"['Vince Vaughn', 'Reese Witherspoon', 'Robert Duvall', 'Jon Favreau', 'Mary Steenburgen', 'Dwight Yoakam', 'Tim McGraw', 'Kristin Chenoweth', 'Jon Voight', 'Sissy Spacek']"
561,6/27/1997,1997,Face/Off,"  $80,000,000 ","  $112,276,146 ","  $241,200,000 ",<WikipediaPage 'Face/Off'>,557,92,"['John Travolta', 'Nicolas Cage', 'Joan Allen', 'Gina Gershon', 'Alessandro Nivola', 'Colm Feore']"
562,12/25/2008,2008,Bedtime Stories,"  $80,000,000 ","  $110,101,975 ","  $221,468,935 ",<WikipediaPage 'Bedtime Stories (film)'>,563,93,"['Keri Russell', 'Guy Pearce', 'Russell Brand', 'Richard Griffiths', 'Jonathan Pryce', 'Courteney Cox', 'Lucy Lawless', 'Teresa Palmer']"
563,2/11/2011,2011,Just Go With It,"  $80,000,000 ","  $103,028,109 ","  $214,974,953 ",<WikipediaPage 'Just Go with It'>,575,95,['Jennifer Aniston']
564,9/26/2008,2008,Eagle Eye,"  $80,000,000 ","  $101,440,743 ","  $180,585,259 ",<WikipediaPage 'Eagle Eye'>,587,97,"['Shia LaBeouf', 'Michelle Monaghan', 'Rosario Dawson', 'Michael Chiklis', 'Anthony Mackie', 'Billy Bob Thornton']"
565,6/6/1997,1997,Con Air,"  $80,000,000 ","  $101,117,573 ","  $224,117,573 ",<WikipediaPage 'Con Air'>,593,98,"['Nicolas Cage', 'John Cusack', 'John Malkovich', 'Steve Buscemi', 'Ving Rhames', 'Colm Meaney', 'Mykelti Williamson', 'Rachel Ticotin']"
566,12/17/2010,2010,Yogi Bear,"  $80,000,000 ","  $100,246,011 ","  $204,774,690 ",<WikipediaPage 'Yogi Bear'>,599,99,keyerror
